id,anio,sector_id,actividad,subactividad,categoria,id_ipcc,gas_id,valor_tco2e,tipo_de_registro
3224,2011,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,09",Emisión
3225,2012,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,09",Emisión
3226,2013,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,08",Emisión
3227,2014,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,08",Emisión
3228,2015,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,15",Emisión
3229,2016,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,17",Emisión
3230,2017,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,18",Emisión
3231,2018,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,12",Emisión
3232,2019,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,12",Emisión
3233,2020,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,12",Emisión
3234,2021,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,12",Emisión
3235,2022,3,Industria de los minerales,Otros Industria de los minerales,Otros Industria de los minerales,2A4d,2,"0,12",Emisión
3236,1990,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,1",Emisión
3237,1991,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,1",Emisión
3238,1992,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,09",Emisión
3239,1993,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,11",Emisión
3240,1994,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,12",Emisión
3241,1995,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,12",Emisión
3242,1996,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,12",Emisión
3243,1997,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,14",Emisión
3244,1998,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,12",Emisión
3245,1999,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,13",Emisión
3246,2000,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,43",Emisión
3247,2001,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,86",Emisión
3248,2002,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,71",Emisión
3249,2003,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,92",Emisión
3250,2004,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,9",Emisión
3251,2005,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,78",Emisión
3252,2006,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,83",Emisión
3253,2007,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,67",Emisión
3254,2008,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,56",Emisión
3255,2009,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,63",Emisión
3256,2010,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,56",Emisión
3257,2011,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,75",Emisión
3258,2012,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,73",Emisión
3259,2013,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,72",Emisión
3260,2014,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,62",Emisión
3261,2015,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,6",Emisión
3262,2016,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,68",Emisión
3263,2017,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,71",Emisión
3264,2018,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,57",Emisión
3265,2019,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,67",Emisión
3266,2020,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,7",Emisión
3267,2021,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,58",Emisión
3268,2022,3,Industria química,Producción de amoníaco,Producción de amoníaco,2B1,2,"0,85",Emisión
3269,1990,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3270,1991,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3271,1992,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3272,1993,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3273,1994,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3274,1995,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3275,1996,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3276,1997,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3277,1998,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3278,1999,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3279,2000,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3280,2001,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3281,2002,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3282,2003,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3283,2004,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3284,2005,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3285,2006,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,09",Emisión
3286,2007,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3287,2008,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3288,2009,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3289,2010,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3290,2011,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3291,2012,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,08",Emisión
3292,2013,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3293,2014,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,07",Emisión
3294,2015,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3295,2016,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,04",Emisión
3296,2017,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3297,2018,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,06",Emisión
3298,2019,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,05",Emisión
3299,2020,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,05",Emisión
3300,2021,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,1",Emisión
3301,2022,3,Industria química,Producción de ácido nítrico,Producción de ácido nítrico,2B2,4,"0,17",Emisión
3302,1990,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,13",Emisión
3303,1991,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,13",Emisión
3304,1992,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,1",Emisión
3305,1993,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,13",Emisión
3306,1994,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,11",Emisión
3307,1995,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,08",Emisión
3308,1996,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3309,1997,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,09",Emisión
3310,1998,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3311,1999,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3312,2000,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,06",Emisión
3313,2001,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,06",Emisión
3314,2002,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,06",Emisión
3315,2003,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,06",Emisión
3316,2004,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,15",Emisión
3317,2005,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3318,2006,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3319,2007,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3320,2008,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,05",Emisión
3321,2009,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,06",Emisión
3322,2010,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3323,2011,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3324,2012,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3325,2013,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3326,2014,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3327,2015,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3328,2016,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3329,2017,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3330,2018,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3331,2019,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3332,2020,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3333,2021,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3334,2022,3,Industria química,Producción de carburo,Producción de carburo,2B5,2,"0,07",Emisión
3335,2005,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,02",Emisión
3336,2006,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,04",Emisión
3337,2007,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,05",Emisión
3338,2008,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,05",Emisión
3339,2009,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,05",Emisión
3340,2010,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3341,2011,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,05",Emisión
3342,2012,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3343,2013,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3344,2014,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3345,2015,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3346,2016,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3347,2017,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3348,2018,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3349,2019,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3350,2020,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3351,2021,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3352,2022,3,Industria química,Producción de ceniza de sosa,Producción de ceniza de sosa,2B7,2,"0,06",Emisión
3353,1990,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3354,1991,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3355,1992,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3356,1993,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3357,1994,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,05",Emisión
3358,1995,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,06",Emisión
3359,1996,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3360,1997,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,04",Emisión
3361,1998,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,03",Emisión
3362,1999,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,03",Emisión
3363,2000,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,03",Emisión
3364,2001,3,Industria química,Producción petroquímica y de negro de humo,Producción petroquímica y de negro de humo,2B8a,2,"0,02",Emisión
